	x (m)	y (m)	Mesure ch1 (V)	Mesure ch2 (V)
19350	-9.2000e-03	-8.0000e-04	 4.3862e+00	 2.6098e+00
19351	-9.0000e-03	-8.0000e-04	 4.4260e+00	 2.3866e+00
19352	-8.8000e-03	-8.0000e-04	 4.3934e+00	 2.6411e+00
19353	-8.6000e-03	-8.0000e-04	 4.4059e+00	 2.8725e+00
19354	-8.4000e-03	-8.0000e-04	 4.3799e+00	 2.7489e+00
19355	-8.2000e-03	-8.0000e-04	 4.4643e+00	 4.0190e+00
19356	-8.0000e-03	-8.0000e-04	 4.3461e+00	 3.2516e+00
19357	-7.8000e-03	-8.0000e-04	 4.2953e+00	 5.2977e+00
19358	-7.6000e-03	-8.0000e-04	 4.3799e+00	 5.9844e+00
19359	-7.4000e-03	-8.0000e-04	 4.4592e+00	 5.3447e+00
19360	-7.2000e-03	-8.0000e-04	 4.2488e+00	 6.2743e+00
19361	-7.0000e-03	-8.0000e-04	 4.3941e+00	 6.3937e+00
19362	-6.8000e-03	-8.0000e-04	 4.3231e+00	 6.9895e+00
19363	-6.6000e-03	-8.0000e-04	 4.3724e+00	 6.8963e+00
19364	-6.4000e-03	-8.0000e-04	 4.2951e+00	 6.9252e+00
19365	-6.2000e-03	-8.0000e-04	 4.3688e+00	 6.7060e+00
19366	-6.0000e-03	-8.0000e-04	 4.3744e+00	 5.9548e+00
19367	-5.8000e-03	-8.0000e-04	 4.3228e+00	 5.7560e+00
19368	-5.6000e-03	-8.0000e-04	 4.2738e+00	 4.8612e+00
19369	-5.4000e-03	-8.0000e-04	 4.4772e+00	 5.0267e+00
19370	-5.2000e-03	-8.0000e-04	 4.3573e+00	 4.8096e+00
19371	-5.0000e-03	-8.0000e-04	 4.4141e+00	 4.0358e+00
19372	-4.8000e-03	-8.0000e-04	 4.4740e+00	 3.6936e+00
19373	-4.6000e-03	-8.0000e-04	 4.4940e+00	 3.4336e+00
19374	-4.4000e-03	-8.0000e-04	 4.6741e+00	 2.7893e+00
19375	-4.2000e-03	-8.0000e-04	 4.7856e+00	 2.7390e+00
19376	-4.0000e-03	-8.0000e-04	 4.8850e+00	 2.4902e+00
19377	-3.8000e-03	-8.0000e-04	 4.9969e+00	 2.1250e+00
19378	-3.6000e-03	-8.0000e-04	 5.1107e+00	 1.9491e+00
19379	-3.4000e-03	-8.0000e-04	 5.2152e+00	 1.6572e+00
19380	-3.2000e-03	-8.0000e-04	 5.2218e+00	 1.4212e+00
19381	-3.0000e-03	-8.0000e-04	 5.3691e+00	 1.3443e+00
19382	-2.8000e-03	-8.0000e-04	 5.5012e+00	 1.0738e+00
19383	-2.6000e-03	-8.0000e-04	 5.5367e+00	 9.9224e-01
19384	-2.4000e-03	-8.0000e-04	 5.6682e+00	 8.3840e-01
19385	-2.2000e-03	-8.0000e-04	 5.8115e+00	 6.4873e-01
19386	-2.0000e-03	-8.0000e-04	 5.9101e+00	 4.4197e-01
19387	-1.8000e-03	-8.0000e-04	 5.9861e+00	 4.2127e-01
19388	-1.6000e-03	-8.0000e-04	 6.1034e+00	 2.7893e-01
19389	-1.4000e-03	-8.0000e-04	 6.1754e+00	 2.7104e-01
19390	-1.2000e-03	-8.0000e-04	 6.2287e+00	 2.6085e-01
19391	-1.0000e-03	-8.0000e-04	 6.2826e+00	 3.9819e+00
19392	-8.0000e-04	-8.0000e-04	 6.3361e+00	 9.7677e+00
19393	-6.0000e-04	-8.0000e-04	 6.3601e+00	 9.8229e+00
19394	-4.0000e-04	-8.0000e-04	 6.4071e+00	 9.8393e+00
19395	-2.0000e-04	-8.0000e-04	 6.4042e+00	 9.8666e+00
19396	 0.0000e+00	-8.0000e-04	 6.4262e+00	 9.8551e+00
19397	 2.0000e-04	-8.0000e-04	 6.4305e+00	 9.8170e+00
19398	 4.0000e-04	-8.0000e-04	 6.4213e+00	 9.8589e+00
19399	 6.0000e-04	-8.0000e-04	 6.4144e+00	 9.8357e+00
19400	 8.0000e-04	-8.0000e-04	 6.3713e+00	 9.8292e+00
19401	 1.0000e-03	-8.0000e-04	 6.3388e+00	 9.8380e+00
19402	 1.2000e-03	-8.0000e-04	 6.3190e+00	 9.7526e+00
19403	 1.4000e-03	-8.0000e-04	 6.2247e+00	 9.7568e+00
19404	 1.6000e-03	-8.0000e-04	 6.1639e+00	 9.7411e+00
19405	 1.8000e-03	-8.0000e-04	 6.1159e+00	 9.0200e+00
19406	 2.0000e-03	-8.0000e-04	 5.9861e+00	 7.1678e+00
19407	 2.2000e-03	-8.0000e-04	 5.8914e+00	 9.4023e+00
19408	 2.4000e-03	-8.0000e-04	 5.7813e+00	 3.7656e-01
19409	 2.6000e-03	-8.0000e-04	 5.6642e+00	 5.4322e-01
19410	 2.8000e-03	-8.0000e-04	 5.5686e+00	 5.4552e-01
19411	 3.0000e-03	-8.0000e-04	 5.4223e+00	 5.5784e-01
19412	 3.2000e-03	-8.0000e-04	 5.2760e+00	 6.6418e-01
19413	 3.4000e-03	-8.0000e-04	 5.1583e+00	 8.3906e-01
19414	 3.6000e-03	-8.0000e-04	 5.0318e+00	 9.6824e-01
19415	 3.8000e-03	-8.0000e-04	 4.8734e+00	 1.4278e+00
19416	 4.0000e-03	-8.0000e-04	 4.7346e+00	 1.4570e+00
19417	 4.2000e-03	-8.0000e-04	 4.5024e+00	 1.9416e+00
19418	 4.4000e-03	-8.0000e-04	 4.5520e+00	 2.7558e+00
19419	 4.6000e-03	-8.0000e-04	 4.4171e+00	 3.3356e+00
19420	 4.8000e-03	-8.0000e-04	 4.3615e+00	 4.7728e+00
19421	 5.0000e-03	-8.0000e-04	 4.2662e+00	 5.3165e+00
19422	 5.2000e-03	-8.0000e-04	 4.2636e+00	 5.7583e+00
19423	 5.4000e-03	-8.0000e-04	 4.4007e+00	 5.3566e+00
19424	 5.6000e-03	-8.0000e-04	 4.4528e+00	 5.6764e+00
19425	 5.8000e-03	-8.0000e-04	 4.3359e+00	 6.6902e+00
19426	 6.0000e-03	-8.0000e-04	 4.3477e+00	 6.8989e+00
19427	 6.2000e-03	-8.0000e-04	 4.3280e+00	 7.1129e+00
19428	 6.4000e-03	-8.0000e-04	 4.3497e+00	 5.5755e+00
19429	 6.6000e-03	-8.0000e-04	 4.4043e+00	 6.8766e+00
19430	 6.8000e-03	-8.0000e-04	 4.3987e+00	 6.3631e+00
19431	 7.0000e-03	-8.0000e-04	 4.4598e+00	 5.0173e+00
19432	 7.2000e-03	-8.0000e-04	 4.3538e+00	 2.6905e+00
19433	 7.4000e-03	-8.0000e-04	 4.3425e+00	 3.6693e+00
19434	 7.6000e-03	-8.0000e-04	 4.3813e+00	 3.2673e+00
19435	 7.8000e-03	-8.0000e-04	 4.3573e+00	 5.2764e+00
19436	 8.0000e-03	-8.0000e-04	 4.3895e+00	 3.4694e+00
19437	 8.2000e-03	-8.0000e-04	 4.4493e+00	 2.9599e+00
19438	 8.4000e-03	-8.0000e-04	 4.3083e+00	 2.8002e+00
19439	 8.6000e-03	-8.0000e-04	 4.3786e+00	 2.6171e+00
19440	 8.8000e-03	-8.0000e-04	 4.3477e+00	 2.7936e+00
19441	 9.0000e-03	-8.0000e-04	 4.3849e+00	 2.3317e+00
19442	 9.2000e-03	-8.0000e-04	 4.4296e+00	 2.0011e+00
19443	 9.4000e-03	-8.0000e-04	 4.4907e+00	 2.5536e+00
19444	 9.6000e-03	-8.0000e-04	 4.4690e+00	 2.8544e+00
19445	 9.8000e-03	-8.0000e-04	 4.4394e+00	 3.2866e+00
19446	 1.0000e-02	-8.0000e-04	 4.4927e+00	 3.5194e+00
19447	 1.0200e-02	-8.0000e-04	 4.4194e+00	 3.0648e+00
19448	 1.0400e-02	-8.0000e-04	 4.3921e+00	 3.4040e+00
19449	 1.0600e-02	-8.0000e-04	 4.3941e+00	 3.6518e+00
19450	 1.0800e-02	-8.0000e-04	 4.4523e+00	 4.3642e+00
19451	 1.1000e-02	-8.0000e-04	 4.3885e+00	 5.3612e+00
19452	 1.1200e-02	-8.0000e-04	 4.3467e+00	 4.1637e+00
19453	 1.1400e-02	-8.0000e-04	 4.4296e+00	 3.9395e+00
19454	 1.1600e-02	-8.0000e-04	 4.3472e+00	 4.6580e+00
19455	 1.1800e-02	-8.0000e-04	 4.2955e+00	 4.5920e+00
19456	 1.2000e-02	-8.0000e-04	 4.3402e+00	 4.5519e+00
19457	 1.2200e-02	-8.0000e-04	 4.3070e+00	 4.4385e+00
19458	 1.2400e-02	-8.0000e-04	 4.2080e+00	 4.9151e+00
19459	 1.2600e-02	-8.0000e-04	 4.2958e+00	 5.5594e+00
19460	 1.2800e-02	-8.0000e-04	 4.3379e+00	 4.0871e+00
19461	 1.3000e-02	-8.0000e-04	 4.3375e+00	 5.0249e+00
19462	 1.3200e-02	-8.0000e-04	 4.3185e+00	 4.4697e+00
19463	 1.3400e-02	-8.0000e-04	 4.2994e+00	 4.5548e+00
19464	 1.3600e-02	-8.0000e-04	 4.2938e+00	 5.4246e+00
19465	 1.3800e-02	-8.0000e-04	 4.2864e+00	 5.4549e+00
19466	 1.4000e-02	-8.0000e-04	 4.4464e+00	 5.7670e+00
19467	 1.4200e-02	-8.0000e-04	 4.3438e+00	 5.9381e+00
19468	 1.4400e-02	-8.0000e-04	 4.4319e+00	 5.1827e+00
19469	 1.4600e-02	-8.0000e-04	 4.3527e+00	 5.1565e+00
19470	 1.4800e-02	-8.0000e-04	 4.2807e+00	 4.9637e+00
19471	 1.5000e-02	-8.0000e-04	 4.3070e+00	 3.8750e+00
19472	 1.5200e-02	-8.0000e-04	 4.4049e+00	 4.5637e+00
19473	 1.5400e-02	-8.0000e-04	 4.1807e+00	 5.3526e+00
19474	 1.5600e-02	-8.0000e-04	 4.3119e+00	 3.8653e+00
19475	 1.5800e-02	-8.0000e-04	 4.3816e+00	 5.9726e+00
19476	 1.6000e-02	-8.0000e-04	 4.2905e+00	 4.2498e+00
19477	 1.6200e-02	-8.0000e-04	 4.3753e+00	 4.1009e+00
19478	 1.6400e-02	-8.0000e-04	 4.2521e+00	 3.4750e+00
19479	 1.6600e-02	-8.0000e-04	 4.3954e+00	 4.9424e+00
19480	 1.6800e-02	-8.0000e-04	 4.4615e+00	 5.0400e+00
19481	 1.7000e-02	-8.0000e-04	 4.2560e+00	 3.6852e+00
19482	 1.7200e-02	-8.0000e-04	 4.3606e+00	 3.3770e+00
19483	 1.7400e-02	-8.0000e-04	 4.3418e+00	 2.9548e+00
19484	 1.7600e-02	-8.0000e-04	 4.3477e+00	 3.0891e+00
19485	 1.7800e-02	-8.0000e-04	 4.2685e+00	 3.4296e+00
19486	 1.8000e-02	-8.0000e-04	 4.3451e+00	 4.0994e+00
19487	 1.8200e-02	-8.0000e-04	 4.3303e+00	 3.6813e+00
19488	 1.8400e-02	-8.0000e-04	 4.3369e+00	 3.8793e+00
19489	 1.8600e-02	-8.0000e-04	 4.4283e+00	 3.8494e+00
19490	 1.8800e-02	-8.0000e-04	 4.3717e+00	 3.8510e+00
19491	 1.9000e-02	-8.0000e-04	 4.3241e+00	 4.1084e+00
19492	 1.9200e-02	-8.0000e-04	 4.3093e+00	 3.5358e+00
19493	 1.9400e-02	-8.0000e-04	 4.2902e+00	 4.3241e+00
19494	 1.9600e-02	-8.0000e-04	 4.2652e+00	 3.1680e+00
19495	 1.9800e-02	-8.0000e-04	 4.3106e+00	 3.3494e+00
19496	 2.0000e-02	-8.0000e-04	 4.2833e+00	 4.1646e+00
19497	-2.0000e-02	-6.0000e-04	 4.3954e+00	 5.1367e+00
19498	-1.9800e-02	-6.0000e-04	 4.3842e+00	 4.3829e+00
19499	-1.9600e-02	-6.0000e-04	 4.3706e+00	 2.8149e+00
19500	-1.9400e-02	-6.0000e-04	 4.3523e+00	 3.2350e+00
19501	-1.9200e-02	-6.0000e-04	 4.5062e+00	 6.0613e+00
19502	-1.9000e-02	-6.0000e-04	 4.3234e+00	 4.5644e+00
19503	-1.8800e-02	-6.0000e-04	 4.3537e+00	 4.6239e+00
19504	-1.8600e-02	-6.0000e-04	 4.2942e+00	 4.6741e+00
19505	-1.8400e-02	-6.0000e-04	 4.4579e+00	 4.7484e+00
19506	-1.8200e-02	-6.0000e-04	 4.1965e+00	 6.3289e+00
19507	-1.8000e-02	-6.0000e-04	 4.3901e+00	 5.8758e+00
19508	-1.7800e-02	-6.0000e-04	 4.2958e+00	 4.8023e+00
19509	-1.7600e-02	-6.0000e-04	 4.3951e+00	 5.8362e+00
19510	-1.7400e-02	-6.0000e-04	 4.2876e+00	 5.1850e+00
19511	-1.7200e-02	-6.0000e-04	 4.3244e+00	 4.7928e+00
19512	-1.7000e-02	-6.0000e-04	 4.2524e+00	 4.7945e+00
19513	-1.6800e-02	-6.0000e-04	 4.4381e+00	 5.8556e+00
19514	-1.6600e-02	-6.0000e-04	 4.3704e+00	 5.7652e+00
19515	-1.6400e-02	-6.0000e-04	 4.3089e+00	 5.3908e+00
19516	-1.6200e-02	-6.0000e-04	 4.3918e+00	 5.8026e+00
19517	-1.6000e-02	-6.0000e-04	 4.3675e+00	 5.1012e+00
19518	-1.5800e-02	-6.0000e-04	 4.2978e+00	 5.2629e+00
19519	-1.5600e-02	-6.0000e-04	 4.2840e+00	 6.2147e+00
19520	-1.5400e-02	-6.0000e-04	 4.2564e+00	 4.9963e+00
19521	-1.5200e-02	-6.0000e-04	 4.3911e+00	 6.1754e+00
19522	-1.5000e-02	-6.0000e-04	 4.2550e+00	 6.2066e+00
19523	-1.4800e-02	-6.0000e-04	 4.3924e+00	 5.2547e+00
19524	-1.4600e-02	-6.0000e-04	 4.4043e+00	 5.7611e+00
19525	-1.4400e-02	-6.0000e-04	 4.3103e+00	 6.1087e+00
19526	-1.4200e-02	-6.0000e-04	 4.3678e+00	 6.0009e+00
19527	-1.4000e-02	-6.0000e-04	 4.2869e+00	 5.3451e+00
19528	-1.3800e-02	-6.0000e-04	 4.4082e+00	 4.4694e+00
19529	-1.3600e-02	-6.0000e-04	 4.2748e+00	 5.1205e+00
19530	-1.3400e-02	-6.0000e-04	 4.3704e+00	 4.9093e+00
19531	-1.3200e-02	-6.0000e-04	 4.3333e+00	 4.9424e+00
19532	-1.3000e-02	-6.0000e-04	 4.3550e+00	 5.2376e+00
19533	-1.2800e-02	-6.0000e-04	 4.2600e+00	 5.5155e+00
19534	-1.2600e-02	-6.0000e-04	 4.4306e+00	 5.3115e+00
19535	-1.2400e-02	-6.0000e-04	 4.2353e+00	 4.6390e+00
19536	-1.2200e-02	-6.0000e-04	 4.2445e+00	 4.5361e+00
19537	-1.2000e-02	-6.0000e-04	 4.3652e+00	 4.3392e+00
19538	-1.1800e-02	-6.0000e-04	 4.3533e+00	 4.0345e+00
19539	-1.1600e-02	-6.0000e-04	 4.4493e+00	 4.3829e+00
19540	-1.1400e-02	-6.0000e-04	 4.3135e+00	 3.6305e+00
19541	-1.1200e-02	-6.0000e-04	 4.2340e+00	 3.3493e+00
19542	-1.1000e-02	-6.0000e-04	 4.4925e+00	 3.6933e+00
19543	-1.0800e-02	-6.0000e-04	 4.4375e+00	 3.4262e+00
19544	-1.0600e-02	-6.0000e-04	 4.3622e+00	 3.3751e+00
19545	-1.0400e-02	-6.0000e-04	 4.3903e+00	 3.6016e+00
19546	-1.0200e-02	-6.0000e-04	 4.2383e+00	 3.5414e+00
19547	-1.0000e-02	-6.0000e-04	 4.5042e+00	 2.6647e+00
19548	-9.8000e-03	-6.0000e-04	 4.3862e+00	 2.4662e+00
19549	-9.6000e-03	-6.0000e-04	 4.4108e+00	 2.8465e+00
19550	-9.4000e-03	-6.0000e-04	 4.5164e+00	 2.5408e+00
19551	-9.2000e-03	-6.0000e-04	 4.3740e+00	 2.5848e+00
19552	-9.0000e-03	-6.0000e-04	 4.4099e+00	 3.0421e+00
19553	-8.8000e-03	-6.0000e-04	 4.3678e+00	 2.8981e+00
19554	-8.6000e-03	-6.0000e-04	 4.4980e+00	 4.5131e+00
19555	-8.4000e-03	-6.0000e-04	 4.4460e+00	 3.5029e+00
19556	-8.2000e-03	-6.0000e-04	 4.4825e+00	 4.6738e+00
19557	-8.0000e-03	-6.0000e-04	 4.3799e+00	 3.8912e+00
19558	-7.8000e-03	-6.0000e-04	 4.3786e+00	 3.2176e+00
19559	-7.6000e-03	-6.0000e-04	 4.4989e+00	 3.6655e+00
19560	-7.4000e-03	-6.0000e-04	 4.4611e+00	 5.4026e+00
19561	-7.2000e-03	-6.0000e-04	 4.3372e+00	 6.3015e+00
19562	-7.0000e-03	-6.0000e-04	 4.3221e+00	 7.3115e+00
19563	-6.8000e-03	-6.0000e-04	 4.2685e+00	 7.3785e+00
19564	-6.6000e-03	-6.0000e-04	 4.4204e+00	 6.4606e+00
19565	-6.4000e-03	-6.0000e-04	 4.5785e+00	 6.5881e+00
19566	-6.2000e-03	-6.0000e-04	 4.3303e+00	 5.8782e+00
19567	-6.0000e-03	-6.0000e-04	 4.2981e+00	 5.7418e+00
19568	-5.8000e-03	-6.0000e-04	 4.2876e+00	 5.8842e+00
19569	-5.6000e-03	-6.0000e-04	 4.3099e+00	 4.7838e+00
19570	-5.4000e-03	-6.0000e-04	 4.3119e+00	 5.2139e+00
19571	-5.2000e-03	-6.0000e-04	 4.3698e+00	 4.5657e+00
19572	-5.0000e-03	-6.0000e-04	 4.4250e+00	 4.5782e+00
19573	-4.8000e-03	-6.0000e-04	 4.5292e+00	 3.8340e+00
19574	-4.6000e-03	-6.0000e-04	 4.6768e+00	 3.2225e+00
19575	-4.4000e-03	-6.0000e-04	 4.6786e+00	 3.0796e+00
19576	-4.2000e-03	-6.0000e-04	 4.8500e+00	 2.6677e+00
19577	-4.0000e-03	-6.0000e-04	 4.8589e+00	 2.4251e+00
19578	-3.8000e-03	-6.0000e-04	 5.0150e+00	 2.1125e+00
19579	-3.6000e-03	-6.0000e-04	 5.1505e+00	 1.7976e+00
19580	-3.4000e-03	-6.0000e-04	 5.2925e+00	 1.5974e+00
19581	-3.2000e-03	-6.0000e-04	 5.3382e+00	 1.4340e+00
19582	-3.0000e-03	-6.0000e-04	 5.4276e+00	 1.2154e+00
19583	-2.8000e-03	-6.0000e-04	 5.4821e+00	 1.1037e+00
19584	-2.6000e-03	-6.0000e-04	 5.6498e+00	 8.8573e-01
19585	-2.4000e-03	-6.0000e-04	 5.7175e+00	 7.8087e-01
19586	-2.2000e-03	-6.0000e-04	 5.8365e+00	 5.9877e-01
19587	-2.0000e-03	-6.0000e-04	 5.9430e+00	 4.8832e-01
19588	-1.8000e-03	-6.0000e-04	 6.0268e+00	 4.0680e-01
19589	-1.6000e-03	-6.0000e-04	 6.1300e+00	 2.8058e-01
19590	-1.4000e-03	-6.0000e-04	 6.2089e+00	 2.7992e-01
19591	-1.2000e-03	-6.0000e-04	 6.2832e+00	 2.0859e-01
19592	-1.0000e-03	-6.0000e-04	 6.3306e+00	 3.1838e-01
19593	-8.0000e-04	-6.0000e-04	 6.3907e+00	 9.7381e+00
19594	-6.0000e-04	-6.0000e-04	 6.4164e+00	 9.7687e+00
19595	-4.0000e-04	-6.0000e-04	 6.4519e+00	 9.8436e+00
19596	-2.0000e-04	-6.0000e-04	 6.4680e+00	 9.8686e+00
19597	 0.0000e+00	-6.0000e-04	 6.4716e+00	 9.8479e+00
19598	 2.0000e-04	-6.0000e-04	 6.4798e+00	 9.8788e+00
19599	 4.0000e-04	-6.0000e-04	 6.4676e+00	 9.8771e+00
19600	 6.0000e-04	-6.0000e-04	 6.4548e+00	 9.8380e+00
19601	 8.0000e-04	-6.0000e-04	 6.4354e+00	 9.8673e+00
19602	 1.0000e-03	-6.0000e-04	 6.3996e+00	 9.8462e+00
19603	 1.2000e-03	-6.0000e-04	 6.3526e+00	 9.7220e+00
19604	 1.4000e-03	-6.0000e-04	 6.3036e+00	 8.4922e+00
19605	 1.6000e-03	-6.0000e-04	 6.2214e+00	 9.7726e+00
19606	 1.8000e-03	-6.0000e-04	 6.1534e+00	 9.7697e+00
19607	 2.0000e-03	-6.0000e-04	 6.0528e+00	 9.7121e+00
19608	 2.2000e-03	-6.0000e-04	 5.9746e+00	 4.7828e+00
19609	 2.4000e-03	-6.0000e-04	 5.8404e+00	 6.5399e-01
19610	 2.6000e-03	-6.0000e-04	 5.7750e+00	 2.9438e-01
19611	 2.8000e-03	-6.0000e-04	 5.6133e+00	 4.9753e-01
19612	 3.0000e-03	-6.0000e-04	 5.5387e+00	 5.6787e-01
19613	 3.2000e-03	-6.0000e-04	 5.3441e+00	 6.0173e-01
19614	 3.4000e-03	-6.0000e-04	 5.2718e+00	 8.4333e-01
19615	 3.6000e-03	-6.0000e-04	 5.1422e+00	 1.0902e+00
19616	 3.8000e-03	-6.0000e-04	 4.9276e+00	 1.2736e+00
19617	 4.0000e-03	-6.0000e-04	 4.7547e+00	 1.4735e+00
19618	 4.2000e-03	-6.0000e-04	 4.5220e+00	 1.8377e+00
19619	 4.4000e-03	-6.0000e-04	 4.5543e+00	 2.0300e+00
19620	 4.6000e-03	-6.0000e-04	 4.5558e+00	 3.9691e+00
19621	 4.8000e-03	-6.0000e-04	 4.4112e+00	 5.1633e+00
19622	 5.0000e-03	-6.0000e-04	 4.3832e+00	 6.2517e+00
19623	 5.2000e-03	-6.0000e-04	 4.3602e+00	 4.4940e+00
19624	 5.4000e-03	-6.0000e-04	 4.4161e+00	 6.6603e+00
19625	 5.6000e-03	-6.0000e-04	 4.2333e+00	 6.3368e+00
19626	 5.8000e-03	-6.0000e-04	 4.3175e+00	 6.6790e+00
19627	 6.0000e-03	-6.0000e-04	 4.3790e+00	 6.8361e+00
19628	 6.2000e-03	-6.0000e-04	 4.3385e+00	 7.0189e+00
19629	 6.4000e-03	-6.0000e-04	 4.4069e+00	 7.2996e+00
19630	 6.6000e-03	-6.0000e-04	 4.4271e+00	 6.2549e+00
19631	 6.8000e-03	-6.0000e-04	 4.5535e+00	 6.4170e+00
19632	 7.0000e-03	-6.0000e-04	 4.4427e+00	 5.8651e+00
19633	 7.2000e-03	-6.0000e-04	 4.4510e+00	 5.8542e+00
19634	 7.4000e-03	-6.0000e-04	 4.3612e+00	 2.6955e+00
19635	 7.6000e-03	-6.0000e-04	 4.4467e+00	 2.8403e+00
19636	 7.8000e-03	-6.0000e-04	 4.4999e+00	 2.6910e+00
19637	 8.0000e-03	-6.0000e-04	 4.3888e+00	 4.1143e+00
19638	 8.2000e-03	-6.0000e-04	 4.5706e+00	 3.5363e+00
19639	 8.4000e-03	-6.0000e-04	 4.3441e+00	 3.0906e+00
19640	 8.6000e-03	-6.0000e-04	 4.3964e+00	 2.5921e+00
19641	 8.8000e-03	-6.0000e-04	 4.4894e+00	 2.8419e+00
19642	 9.0000e-03	-6.0000e-04	 4.3352e+00	 2.9464e+00
19643	 9.2000e-03	-6.0000e-04	 4.4904e+00	 2.5349e+00
19644	 9.4000e-03	-6.0000e-04	 4.4999e+00	 3.2301e+00
19645	 9.6000e-03	-6.0000e-04	 4.3941e+00	 2.9145e+00
19646	 9.8000e-03	-6.0000e-04	 4.4424e+00	 3.0138e+00
19647	 1.0000e-02	-6.0000e-04	 4.3928e+00	 2.8038e+00
19648	 1.0200e-02	-6.0000e-04	 4.4421e+00	 3.0608e+00
19649	 1.0400e-02	-6.0000e-04	 4.5224e+00	 3.2202e+00
19650	 1.0600e-02	-6.0000e-04	 4.3543e+00	 3.6265e+00
19651	 1.0800e-02	-6.0000e-04	 4.3482e+00	 4.3089e+00
19652	 1.1000e-02	-6.0000e-04	 4.2767e+00	 3.9053e+00
19653	 1.1200e-02	-6.0000e-04	 4.1433e+00	 3.8821e+00
19654	 1.1400e-02	-6.0000e-04	 4.4260e+00	 4.4266e+00
19655	 1.1600e-02	-6.0000e-04	 4.2399e+00	 4.2616e+00
19656	 1.1800e-02	-6.0000e-04	 4.3339e+00	 5.0883e+00
19657	 1.2000e-02	-6.0000e-04	 4.3094e+00	 5.5765e+00
19658	 1.2200e-02	-6.0000e-04	 4.4030e+00	 4.5561e+00
19659	 1.2400e-02	-6.0000e-04	 4.3494e+00	 4.8096e+00
19660	 1.2600e-02	-6.0000e-04	 4.2833e+00	 5.0188e+00
19661	 1.2800e-02	-6.0000e-04	 4.3155e+00	 4.3990e+00
19662	 1.3000e-02	-6.0000e-04	 4.3063e+00	 4.9956e+00
19663	 1.3200e-02	-6.0000e-04	 4.2541e+00	 5.4629e+00
19664	 1.3400e-02	-6.0000e-04	 4.3306e+00	 4.5049e+00
19665	 1.3600e-02	-6.0000e-04	 4.4161e+00	 4.5354e+00
19666	 1.3800e-02	-6.0000e-04	 4.4164e+00	 4.5529e+00
19667	 1.4000e-02	-6.0000e-04	 4.1847e+00	 4.2820e+00
19668	 1.4200e-02	-6.0000e-04	 4.4056e+00	 5.3329e+00
19669	 1.4400e-02	-6.0000e-04	 4.4243e+00	 3.3152e+00
19670	 1.4600e-02	-6.0000e-04	 4.4046e+00	 6.1698e+00
19671	 1.4800e-02	-6.0000e-04	 4.4076e+00	 4.9322e+00
19672	 1.5000e-02	-6.0000e-04	 4.2389e+00	 5.3345e+00
19673	 1.5200e-02	-6.0000e-04	 4.4526e+00	 5.4440e+00
19674	 1.5400e-02	-6.0000e-04	 4.3389e+00	 5.0134e+00
19675	 1.5600e-02	-6.0000e-04	 4.3984e+00	 6.0912e+00
19676	 1.5800e-02	-6.0000e-04	 4.3168e+00	 4.2702e+00
19677	 1.6000e-02	-6.0000e-04	 4.4072e+00	 3.7738e+00
19678	 1.6200e-02	-6.0000e-04	 4.4483e+00	 3.4303e+00
19679	 1.6400e-02	-6.0000e-04	 4.4772e+00	 4.5318e+00
19680	 1.6600e-02	-6.0000e-04	 4.3980e+00	 3.7360e+00
19681	 1.6800e-02	-6.0000e-04	 4.3395e+00	 3.3856e+00
19682	 1.7000e-02	-6.0000e-04	 4.4769e+00	 2.5651e+00
19683	 1.7200e-02	-6.0000e-04	 4.3520e+00	 3.8016e+00
19684	 1.7400e-02	-6.0000e-04	 4.3724e+00	 3.1966e+00
19685	 1.7600e-02	-6.0000e-04	 4.3675e+00	 3.1259e+00
19686	 1.7800e-02	-6.0000e-04	 4.4299e+00	 2.9783e+00
19687	 1.8000e-02	-6.0000e-04	 4.3793e+00	 2.6411e+00
19688	 1.8200e-02	-6.0000e-04	 4.3116e+00	 2.8248e+00
19689	 1.8400e-02	-6.0000e-04	 4.3444e+00	 3.0690e+00
19690	 1.8600e-02	-6.0000e-04	 4.3553e+00	 3.1049e+00
19691	 1.8800e-02	-6.0000e-04	 4.3753e+00	 2.8951e+00
19692	 1.9000e-02	-6.0000e-04	 4.4247e+00	 3.8580e+00
19693	 1.9200e-02	-6.0000e-04	 4.3487e+00	 3.5549e+00
19694	 1.9400e-02	-6.0000e-04	 4.4422e+00	 4.3750e+00
19695	 1.9600e-02	-6.0000e-04	 4.5026e+00	 4.2800e+00
19696	 1.9800e-02	-6.0000e-04	 4.3165e+00	 4.4657e+00
19697	 2.0000e-02	-6.0000e-04	 4.3957e+00	 3.8741e+00
19698	-2.0000e-02	-4.0000e-04	 4.4802e+00	 4.0463e+00
19699	-1.9800e-02	-4.0000e-04	 4.4730e+00	 3.4911e+00
19700	-1.9600e-02	-4.0000e-04	 4.3645e+00	 4.2942e+00
19701	-1.9400e-02	-4.0000e-04	 4.4726e+00	 3.5315e+00
19702	-1.9200e-02	-4.0000e-04	 4.4378e+00	 5.8404e+00
19703	-1.9000e-02	-4.0000e-04	 4.2978e+00	 5.7313e+00
19704	-1.8800e-02	-4.0000e-04	 4.3405e+00	 4.4350e+00
19705	-1.8600e-02	-4.0000e-04	 4.2974e+00	 5.9210e+00
19706	-1.8400e-02	-4.0000e-04	 4.2596e+00	 6.0387e+00
19707	-1.8200e-02	-4.0000e-04	 4.3882e+00	 6.0541e+00
